,Name,DT Name,SnapPy Name,Stage 1,MDP,4DCrossCap (KnotInfo),4DCrossCap (Model)
10481,13n_2627,13n_2627,K13n2627,Fail,N/A,,
10482,13n_2628,13n_2628,K13n2628,Fail,N/A,,
10483,13n_2629,13n_2629,K13n2629,Fail,N/A,,
10484,13n_2630,13n_2630,K13n2630,Success,N/A,,1
10485,13n_2631,13n_2631,K13n2631,Success,N/A,,1
10486,13n_2632,13n_2632,K13n2632,Fail,N/A,,
10487,13n_2633,13n_2633,K13n2633,Fail,N/A,,
10488,13n_2634,13n_2634,K13n2634,Success,N/A,,1
10489,13n_2635,13n_2635,K13n2635,Fail,N/A,,
10490,13n_2636,13n_2636,K13n2636,Fail,N/A,,
10491,13n_2637,13n_2637,K13n2637,Success,N/A,,1
10492,13n_2638,13n_2638,K13n2638,Success,N/A,,1
10493,13n_2639,13n_2639,K13n2639,Fail,N/A,,
10494,13n_2640,13n_2640,K13n2640,Success,N/A,,1
10495,13n_2641,13n_2641,K13n2641,Fail,N/A,,
10496,13n_2642,13n_2642,K13n2642,Fail,N/A,,
10497,13n_2643,13n_2643,K13n2643,Fail,N/A,,
10498,13n_2644,13n_2644,K13n2644,Success,N/A,,1
10499,13n_2645,13n_2645,K13n2645,Fail,N/A,,
10500,13n_2646,13n_2646,K13n2646,Fail,N/A,,
10501,13n_2647,13n_2647,K13n2647,Success,N/A,,1
10502,13n_2648,13n_2648,K13n2648,Success,N/A,,1
10503,13n_2649,13n_2649,K13n2649,Fail,N/A,,
10504,13n_2650,13n_2650,K13n2650,Success,N/A,,1
10505,13n_2651,13n_2651,K13n2651,Success,N/A,,1
10506,13n_2652,13n_2652,K13n2652,Fail,N/A,,
10507,13n_2653,13n_2653,K13n2653,Fail,N/A,,
10508,13n_2654,13n_2654,K13n2654,Fail,N/A,,
10509,13n_2655,13n_2655,K13n2655,Success,N/A,,1
10510,13n_2656,13n_2656,K13n2656,Success,N/A,,1
10511,13n_2657,13n_2657,K13n2657,Fail,N/A,,
10512,13n_2658,13n_2658,K13n2658,Fail,N/A,,
10513,13n_2659,13n_2659,K13n2659,Fail,N/A,,
10514,13n_2660,13n_2660,K13n2660,Success,N/A,,1
10515,13n_2661,13n_2661,K13n2661,Fail,N/A,,
10516,13n_2662,13n_2662,K13n2662,Success,N/A,,1
10517,13n_2663,13n_2663,K13n2663,Success,N/A,,1
10518,13n_2664,13n_2664,K13n2664,Fail,N/A,,
10519,13n_2665,13n_2665,K13n2665,Fail,N/A,,
10520,13n_2666,13n_2666,K13n2666,Success,N/A,,1
10521,13n_2667,13n_2667,K13n2667,Success,N/A,,1
10522,13n_2668,13n_2668,K13n2668,Success,N/A,,1
10523,13n_2669,13n_2669,K13n2669,Success,N/A,,1
10524,13n_2670,13n_2670,K13n2670,Fail,N/A,,
10525,13n_2671,13n_2671,K13n2671,Fail,N/A,,
10526,13n_2672,13n_2672,K13n2672,Fail,N/A,,
10527,13n_2673,13n_2673,K13n2673,Success,N/A,,1
10528,13n_2674,13n_2674,K13n2674,Success,N/A,,1
10529,13n_2675,13n_2675,K13n2675,Fail,N/A,,
10530,13n_2676,13n_2676,K13n2676,Fail,N/A,,
10531,13n_2677,13n_2677,K13n2677,Fail,N/A,,
10532,13n_2678,13n_2678,K13n2678,Success,N/A,,1
10533,13n_2679,13n_2679,K13n2679,Success,N/A,,1
10534,13n_2680,13n_2680,K13n2680,Success,N/A,,1
10535,13n_2681,13n_2681,K13n2681,Success,N/A,,1
10536,13n_2682,13n_2682,K13n2682,Success,N/A,,1
10537,13n_2683,13n_2683,K13n2683,Fail,N/A,,
10538,13n_2684,13n_2684,K13n2684,Success,N/A,,1
10539,13n_2685,13n_2685,K13n2685,Success,N/A,,1
10540,13n_2686,13n_2686,K13n2686,Fail,N/A,,
10541,13n_2687,13n_2687,K13n2687,Success,N/A,,1
10542,13n_2688,13n_2688,K13n2688,Fail,N/A,,
10543,13n_2689,13n_2689,K13n2689,Fail,N/A,,
10544,13n_2690,13n_2690,K13n2690,Fail,N/A,,
10545,13n_2691,13n_2691,K13n2691,Success,N/A,,1
10546,13n_2692,13n_2692,K13n2692,Success,N/A,,1
10547,13n_2693,13n_2693,K13n2693,Fail,N/A,,
10548,13n_2694,13n_2694,K13n2694,Fail,N/A,,
10549,13n_2695,13n_2695,K13n2695,Success,N/A,,1
10550,13n_2696,13n_2696,K13n2696,Success,N/A,,1
10551,13n_2697,13n_2697,K13n2697,Success,N/A,,1
10552,13n_2698,13n_2698,K13n2698,Success,N/A,,1
10553,13n_2699,13n_2699,K13n2699,Fail,N/A,,
10554,13n_2700,13n_2700,K13n2700,Success,N/A,,1
10555,13n_2701,13n_2701,K13n2701,Success,N/A,,1
10556,13n_2702,13n_2702,K13n2702,Success,N/A,,1
10557,13n_2703,13n_2703,K13n2703,Success,N/A,,1
10558,13n_2704,13n_2704,K13n2704,Success,N/A,,1
10559,13n_2705,13n_2705,K13n2705,Success,N/A,,1
10560,13n_2706,13n_2706,K13n2706,Fail,N/A,,
10561,13n_2707,13n_2707,K13n2707,Success,N/A,,1
10562,13n_2708,13n_2708,K13n2708,Success,N/A,,1
10563,13n_2709,13n_2709,K13n2709,Success,N/A,,1
10564,13n_2710,13n_2710,K13n2710,Success,N/A,,1
10565,13n_2711,13n_2711,K13n2711,Fail,N/A,,
10566,13n_2712,13n_2712,K13n2712,Success,N/A,,1
10567,13n_2713,13n_2713,K13n2713,Success,N/A,,1
10568,13n_2714,13n_2714,K13n2714,Success,N/A,,1
10569,13n_2715,13n_2715,K13n2715,Success,N/A,,1
10570,13n_2716,13n_2716,K13n2716,Success,N/A,,1
10571,13n_2717,13n_2717,K13n2717,Success,N/A,,1
10572,13n_2718,13n_2718,K13n2718,Success,N/A,,1
10573,13n_2719,13n_2719,K13n2719,Fail,N/A,,
10574,13n_2720,13n_2720,K13n2720,Success,N/A,,1
10575,13n_2721,13n_2721,K13n2721,Success,N/A,,1
10576,13n_2722,13n_2722,K13n2722,Fail,N/A,,
10577,13n_2723,13n_2723,K13n2723,Success,N/A,,1
10578,13n_2724,13n_2724,K13n2724,Fail,N/A,,
10579,13n_2725,13n_2725,K13n2725,Success,N/A,,1
10580,13n_2726,13n_2726,K13n2726,Success,N/A,,1
10581,13n_2727,13n_2727,K13n2727,Fail,N/A,,
10582,13n_2728,13n_2728,K13n2728,Fail,N/A,,
10583,13n_2729,13n_2729,K13n2729,Success,N/A,,1
10584,13n_2730,13n_2730,K13n2730,Fail,N/A,,
10585,13n_2731,13n_2731,K13n2731,Success,N/A,,1
10586,13n_2732,13n_2732,K13n2732,Fail,N/A,,
10587,13n_2733,13n_2733,K13n2733,Fail,N/A,,
10588,13n_2734,13n_2734,K13n2734,Success,N/A,,1
10589,13n_2735,13n_2735,K13n2735,Success,N/A,,1
10590,13n_2736,13n_2736,K13n2736,Fail,N/A,,
10591,13n_2737,13n_2737,K13n2737,Success,N/A,,1
10592,13n_2738,13n_2738,K13n2738,Success,N/A,,1
10593,13n_2739,13n_2739,K13n2739,Success,N/A,,1
10594,13n_2740,13n_2740,K13n2740,Fail,N/A,,
10595,13n_2741,13n_2741,K13n2741,Fail,N/A,,
10596,13n_2742,13n_2742,K13n2742,Fail,N/A,,
10597,13n_2743,13n_2743,K13n2743,Fail,N/A,,
10598,13n_2744,13n_2744,K13n2744,Success,N/A,,1
10599,13n_2745,13n_2745,K13n2745,Fail,N/A,,
10600,13n_2746,13n_2746,K13n2746,Fail,N/A,,
10601,13n_2747,13n_2747,K13n2747,Success,N/A,,1
10602,13n_2748,13n_2748,K13n2748,Success,N/A,,1
10603,13n_2749,13n_2749,K13n2749,Success,N/A,,1
10604,13n_2750,13n_2750,K13n2750,Fail,N/A,,
10605,13n_2751,13n_2751,K13n2751,Fail,N/A,,
10606,13n_2752,13n_2752,K13n2752,Success,N/A,,1
10607,13n_2753,13n_2753,K13n2753,Success,N/A,,1
10608,13n_2754,13n_2754,K13n2754,Success,N/A,,1
10609,13n_2755,13n_2755,K13n2755,Fail,N/A,,
10610,13n_2756,13n_2756,K13n2756,Success,N/A,,1
10611,13n_2757,13n_2757,K13n2757,Fail,N/A,,
10612,13n_2758,13n_2758,K13n2758,Fail,N/A,,
10613,13n_2759,13n_2759,K13n2759,Success,N/A,,1
10614,13n_2760,13n_2760,K13n2760,Fail,N/A,,
10615,13n_2761,13n_2761,K13n2761,Fail,N/A,,
10616,13n_2762,13n_2762,K13n2762,Success,N/A,,1
10617,13n_2763,13n_2763,K13n2763,Fail,N/A,,
10618,13n_2764,13n_2764,K13n2764,Fail,N/A,,
10619,13n_2765,13n_2765,K13n2765,Fail,N/A,,
10620,13n_2766,13n_2766,K13n2766,Fail,N/A,,
10621,13n_2767,13n_2767,K13n2767,Fail,N/A,,
10622,13n_2768,13n_2768,K13n2768,Success,N/A,,1
10623,13n_2769,13n_2769,K13n2769,Success,N/A,,1
10624,13n_2770,13n_2770,K13n2770,Fail,N/A,,
10625,13n_2771,13n_2771,K13n2771,Success,N/A,,1
10626,13n_2772,13n_2772,K13n2772,Success,N/A,,1
10627,13n_2773,13n_2773,K13n2773,Fail,N/A,,
10628,13n_2774,13n_2774,K13n2774,Success,N/A,,1
10629,13n_2775,13n_2775,K13n2775,Fail,N/A,,
10630,13n_2776,13n_2776,K13n2776,Success,N/A,,1
10631,13n_2777,13n_2777,K13n2777,Fail,N/A,,
10632,13n_2778,13n_2778,K13n2778,Success,N/A,,1
10633,13n_2779,13n_2779,K13n2779,Success,N/A,,1
10634,13n_2780,13n_2780,K13n2780,Success,N/A,,1
10635,13n_2781,13n_2781,K13n2781,Success,N/A,,1
10636,13n_2782,13n_2782,K13n2782,Success,N/A,,1
10637,13n_2783,13n_2783,K13n2783,Fail,N/A,,
10638,13n_2784,13n_2784,K13n2784,Fail,N/A,,
10639,13n_2785,13n_2785,K13n2785,Success,N/A,,1
10640,13n_2786,13n_2786,K13n2786,Success,N/A,,1
10641,13n_2787,13n_2787,K13n2787,Success,N/A,,1
10642,13n_2788,13n_2788,K13n2788,Fail,N/A,,
10643,13n_2789,13n_2789,K13n2789,Fail,N/A,,
10644,13n_2790,13n_2790,K13n2790,Fail,N/A,,
10645,13n_2791,13n_2791,K13n2791,Success,N/A,,1
10646,13n_2792,13n_2792,K13n2792,Success,N/A,,1
10647,13n_2793,13n_2793,K13n2793,Fail,N/A,,
10648,13n_2794,13n_2794,K13n2794,Fail,N/A,,
10649,13n_2795,13n_2795,K13n2795,Success,N/A,,1
10650,13n_2796,13n_2796,K13n2796,Success,N/A,,1
10651,13n_2797,13n_2797,K13n2797,Success,N/A,,1
10652,13n_2798,13n_2798,K13n2798,Fail,N/A,,
10653,13n_2799,13n_2799,K13n2799,Success,N/A,,1
10654,13n_2800,13n_2800,K13n2800,Fail,N/A,,
10655,13n_2801,13n_2801,K13n2801,Success,N/A,,1
10656,13n_2802,13n_2802,K13n2802,Success,N/A,,1
10657,13n_2803,13n_2803,K13n2803,Success,N/A,,1
10658,13n_2804,13n_2804,K13n2804,Fail,N/A,,
10659,13n_2805,13n_2805,K13n2805,Fail,N/A,,
10660,13n_2806,13n_2806,K13n2806,Success,N/A,,1
10661,13n_2807,13n_2807,K13n2807,Success,N/A,,1
10662,13n_2808,13n_2808,K13n2808,Fail,N/A,,
10663,13n_2809,13n_2809,K13n2809,Success,N/A,,1
10664,13n_2810,13n_2810,K13n2810,Success,N/A,,1
10665,13n_2811,13n_2811,K13n2811,Fail,N/A,,
10666,13n_2812,13n_2812,K13n2812,Fail,N/A,,
10667,13n_2813,13n_2813,K13n2813,Success,N/A,,1
10668,13n_2814,13n_2814,K13n2814,Fail,N/A,,
10669,13n_2815,13n_2815,K13n2815,Success,N/A,,1
10670,13n_2816,13n_2816,K13n2816,Fail,N/A,,
10671,13n_2817,13n_2817,K13n2817,Success,N/A,,1
10672,13n_2818,13n_2818,K13n2818,Success,N/A,,1
10673,13n_2819,13n_2819,K13n2819,Fail,N/A,,
10674,13n_2820,13n_2820,K13n2820,Success,N/A,,1
10675,13n_2821,13n_2821,K13n2821,Fail,N/A,,
10676,13n_2822,13n_2822,K13n2822,Fail,N/A,,
10677,13n_2823,13n_2823,K13n2823,Success,N/A,,1
10678,13n_2824,13n_2824,K13n2824,Success,N/A,,1
10679,13n_2825,13n_2825,K13n2825,Success,N/A,,1
10680,13n_2826,13n_2826,K13n2826,Success,N/A,,1
10681,13n_2827,13n_2827,K13n2827,Fail,N/A,,
10682,13n_2828,13n_2828,K13n2828,Fail,N/A,,
10683,13n_2829,13n_2829,K13n2829,Fail,N/A,,
10684,13n_2830,13n_2830,K13n2830,Fail,N/A,,
10685,13n_2831,13n_2831,K13n2831,Success,N/A,,1
10686,13n_2832,13n_2832,K13n2832,Success,N/A,,1
10687,13n_2833,13n_2833,K13n2833,Success,N/A,,1
10688,13n_2834,13n_2834,K13n2834,Fail,N/A,,
10689,13n_2835,13n_2835,K13n2835,Success,N/A,,1
10690,13n_2836,13n_2836,K13n2836,Success,N/A,,1
10691,13n_2837,13n_2837,K13n2837,Fail,N/A,,
10692,13n_2838,13n_2838,K13n2838,Fail,N/A,,
10693,13n_2839,13n_2839,K13n2839,Fail,N/A,,
10694,13n_2840,13n_2840,K13n2840,Fail,N/A,,
10695,13n_2841,13n_2841,K13n2841,Success,N/A,,1
10696,13n_2842,13n_2842,K13n2842,Success,N/A,,1
10697,13n_2843,13n_2843,K13n2843,Success,N/A,,1
10698,13n_2844,13n_2844,K13n2844,Success,N/A,,1
10699,13n_2845,13n_2845,K13n2845,Fail,N/A,,
10700,13n_2846,13n_2846,K13n2846,Success,N/A,,1
10701,13n_2847,13n_2847,K13n2847,Success,N/A,,1
10702,13n_2848,13n_2848,K13n2848,Success,N/A,,1
10703,13n_2849,13n_2849,K13n2849,Success,N/A,,1
10704,13n_2850,13n_2850,K13n2850,Fail,N/A,,
10705,13n_2851,13n_2851,K13n2851,Fail,N/A,,
10706,13n_2852,13n_2852,K13n2852,Success,N/A,,1
10707,13n_2853,13n_2853,K13n2853,Success,N/A,,1
10708,13n_2854,13n_2854,K13n2854,Fail,N/A,,
10709,13n_2855,13n_2855,K13n2855,Fail,N/A,,
10710,13n_2856,13n_2856,K13n2856,Success,N/A,,1
10711,13n_2857,13n_2857,K13n2857,Fail,N/A,,
10712,13n_2858,13n_2858,K13n2858,Fail,N/A,,
10713,13n_2859,13n_2859,K13n2859,Success,N/A,,1
10714,13n_2860,13n_2860,K13n2860,Fail,N/A,,
10715,13n_2861,13n_2861,K13n2861,Fail,N/A,,
10716,13n_2862,13n_2862,K13n2862,Fail,N/A,,
10717,13n_2863,13n_2863,K13n2863,Fail,N/A,,
10718,13n_2864,13n_2864,K13n2864,Success,N/A,,1
10719,13n_2865,13n_2865,K13n2865,Success,N/A,,1
10720,13n_2866,13n_2866,K13n2866,Success,N/A,,1
10721,13n_2867,13n_2867,K13n2867,Success,N/A,,1
10722,13n_2868,13n_2868,K13n2868,Success,N/A,,1
10723,13n_2869,13n_2869,K13n2869,Success,N/A,,1
10724,13n_2870,13n_2870,K13n2870,Fail,N/A,,
10725,13n_2871,13n_2871,K13n2871,Fail,N/A,,
10726,13n_2872,13n_2872,K13n2872,Success,N/A,,1
10727,13n_2873,13n_2873,K13n2873,Fail,N/A,,
10728,13n_2874,13n_2874,K13n2874,Fail,N/A,,
10729,13n_2875,13n_2875,K13n2875,Fail,N/A,,
10730,13n_2876,13n_2876,K13n2876,Success,N/A,,1
10731,13n_2877,13n_2877,K13n2877,Fail,N/A,,
10732,13n_2878,13n_2878,K13n2878,Success,N/A,,1
10733,13n_2879,13n_2879,K13n2879,Fail,N/A,,
10734,13n_2880,13n_2880,K13n2880,Success,N/A,,1
10735,13n_2881,13n_2881,K13n2881,Fail,N/A,,
10736,13n_2882,13n_2882,K13n2882,Success,N/A,,1
10737,13n_2883,13n_2883,K13n2883,Fail,N/A,,
10738,13n_2884,13n_2884,K13n2884,Success,N/A,,1
10739,13n_2885,13n_2885,K13n2885,Success,N/A,,1
10740,13n_2886,13n_2886,K13n2886,Success,N/A,,1
10741,13n_2887,13n_2887,K13n2887,Success,N/A,,1
10742,13n_2888,13n_2888,K13n2888,Success,N/A,,1
10743,13n_2889,13n_2889,K13n2889,Success,N/A,,1
10744,13n_2890,13n_2890,K13n2890,Success,N/A,,1
10745,13n_2891,13n_2891,K13n2891,Fail,N/A,,
10746,13n_2892,13n_2892,K13n2892,Fail,N/A,,
10747,13n_2893,13n_2893,K13n2893,Fail,N/A,,
10748,13n_2894,13n_2894,K13n2894,Success,N/A,,1
10749,13n_2895,13n_2895,K13n2895,Fail,N/A,,
10750,13n_2896,13n_2896,K13n2896,Success,N/A,,1
10751,13n_2897,13n_2897,K13n2897,Success,N/A,,1
10752,13n_2898,13n_2898,K13n2898,Fail,N/A,,
10753,13n_2899,13n_2899,K13n2899,Fail,N/A,,
10754,13n_2900,13n_2900,K13n2900,Fail,N/A,,
10755,13n_2901,13n_2901,K13n2901,Fail,N/A,,
10756,13n_2902,13n_2902,K13n2902,Success,N/A,,1
10757,13n_2903,13n_2903,K13n2903,Success,N/A,,1
10758,13n_2904,13n_2904,K13n2904,Success,N/A,,1
10759,13n_2905,13n_2905,K13n2905,Fail,N/A,,
10760,13n_2906,13n_2906,K13n2906,Success,N/A,,1
10761,13n_2907,13n_2907,K13n2907,Fail,N/A,,
10762,13n_2908,13n_2908,K13n2908,Success,N/A,,1
10763,13n_2909,13n_2909,K13n2909,Fail,N/A,,
10764,13n_2910,13n_2910,K13n2910,Success,N/A,,1
10765,13n_2911,13n_2911,K13n2911,Success,N/A,,1
10766,13n_2912,13n_2912,K13n2912,Success,N/A,,1
10767,13n_2913,13n_2913,K13n2913,Success,N/A,,1
10768,13n_2914,13n_2914,K13n2914,Fail,N/A,,
10769,13n_2915,13n_2915,K13n2915,Success,N/A,,1
10770,13n_2916,13n_2916,K13n2916,Fail,N/A,,
10771,13n_2917,13n_2917,K13n2917,Success,N/A,,1
10772,13n_2918,13n_2918,K13n2918,Success,N/A,,1
10773,13n_2919,13n_2919,K13n2919,Success,N/A,,1
10774,13n_2920,13n_2920,K13n2920,Fail,N/A,,
10775,13n_2921,13n_2921,K13n2921,Success,N/A,,1
10776,13n_2922,13n_2922,K13n2922,Success,N/A,,1
10777,13n_2923,13n_2923,K13n2923,Fail,N/A,,
10778,13n_2924,13n_2924,K13n2924,Success,N/A,,1
10779,13n_2925,13n_2925,K13n2925,Fail,N/A,,
10780,13n_2926,13n_2926,K13n2926,Fail,N/A,,
10781,13n_2927,13n_2927,K13n2927,Success,N/A,,1
10782,13n_2928,13n_2928,K13n2928,Success,N/A,,1
10783,13n_2929,13n_2929,K13n2929,Fail,N/A,,
10784,13n_2930,13n_2930,K13n2930,Success,N/A,,1
10785,13n_2931,13n_2931,K13n2931,Fail,N/A,,
10786,13n_2932,13n_2932,K13n2932,Fail,N/A,,
10787,13n_2933,13n_2933,K13n2933,Success,N/A,,1
10788,13n_2934,13n_2934,K13n2934,Success,N/A,,1
10789,13n_2935,13n_2935,K13n2935,Fail,N/A,,
10790,13n_2936,13n_2936,K13n2936,Fail,N/A,,
10791,13n_2937,13n_2937,K13n2937,Success,N/A,,1
10792,13n_2938,13n_2938,K13n2938,Fail,N/A,,
10793,13n_2939,13n_2939,K13n2939,Fail,N/A,,
10794,13n_2940,13n_2940,K13n2940,Fail,N/A,,
10795,13n_2941,13n_2941,K13n2941,Success,N/A,,1
10796,13n_2942,13n_2942,K13n2942,Fail,N/A,,
10797,13n_2943,13n_2943,K13n2943,Success,N/A,,1
10798,13n_2944,13n_2944,K13n2944,Success,N/A,,1
10799,13n_2945,13n_2945,K13n2945,Fail,N/A,,
10800,13n_2946,13n_2946,K13n2946,Fail,N/A,,
10801,13n_2947,13n_2947,K13n2947,Success,N/A,,1
10802,13n_2948,13n_2948,K13n2948,Fail,N/A,,
10803,13n_2949,13n_2949,K13n2949,Fail,N/A,,
10804,13n_2950,13n_2950,K13n2950,Success,N/A,,1
10805,13n_2951,13n_2951,K13n2951,Fail,N/A,,
10806,13n_2952,13n_2952,K13n2952,Fail,N/A,,
10807,13n_2953,13n_2953,K13n2953,Success,N/A,,1
10808,13n_2954,13n_2954,K13n2954,Success,N/A,,1
10809,13n_2955,13n_2955,K13n2955,Success,N/A,,1
10810,13n_2956,13n_2956,K13n2956,Success,N/A,,1
10811,13n_2957,13n_2957,K13n2957,Success,N/A,,1
10812,13n_2958,13n_2958,K13n2958,Success,N/A,,1
10813,13n_2959,13n_2959,K13n2959,Fail,N/A,,
10814,13n_2960,13n_2960,K13n2960,Success,N/A,,1
10815,13n_2961,13n_2961,K13n2961,Fail,N/A,,
10816,13n_2962,13n_2962,K13n2962,Success,N/A,,1
10817,13n_2963,13n_2963,K13n2963,Fail,N/A,,
10818,13n_2964,13n_2964,K13n2964,Success,N/A,,1
10819,13n_2965,13n_2965,K13n2965,Success,N/A,,1
10820,13n_2966,13n_2966,K13n2966,Fail,N/A,,
10821,13n_2967,13n_2967,K13n2967,Fail,N/A,,
10822,13n_2968,13n_2968,K13n2968,Fail,N/A,,
10823,13n_2969,13n_2969,K13n2969,Success,N/A,,1
10824,13n_2970,13n_2970,K13n2970,Success,N/A,,1
10825,13n_2971,13n_2971,K13n2971,Success,N/A,,1
10826,13n_2972,13n_2972,K13n2972,Fail,N/A,,
10827,13n_2973,13n_2973,K13n2973,Success,N/A,,1
10828,13n_2974,13n_2974,K13n2974,Success,N/A,,1
10829,13n_2975,13n_2975,K13n2975,Success,N/A,,1
10830,13n_2976,13n_2976,K13n2976,Fail,N/A,,
10831,13n_2977,13n_2977,K13n2977,Fail,N/A,,
10832,13n_2978,13n_2978,K13n2978,Success,N/A,,1
10833,13n_2979,13n_2979,K13n2979,Fail,N/A,,
10834,13n_2980,13n_2980,K13n2980,Fail,N/A,,
10835,13n_2981,13n_2981,K13n2981,Fail,N/A,,
10836,13n_2982,13n_2982,K13n2982,Fail,N/A,,
10837,13n_2983,13n_2983,K13n2983,Fail,N/A,,
10838,13n_2984,13n_2984,K13n2984,Success,N/A,,1
10839,13n_2985,13n_2985,K13n2985,Fail,N/A,,
10840,13n_2986,13n_2986,K13n2986,Fail,N/A,,
10841,13n_2987,13n_2987,K13n2987,Success,N/A,,1
10842,13n_2988,13n_2988,K13n2988,Success,N/A,,1
10843,13n_2989,13n_2989,K13n2989,Success,N/A,,1
10844,13n_2990,13n_2990,K13n2990,Success,N/A,,1
10845,13n_2991,13n_2991,K13n2991,Success,N/A,,1
10846,13n_2992,13n_2992,K13n2992,Success,N/A,,1
10847,13n_2993,13n_2993,K13n2993,Success,N/A,,1
10848,13n_2994,13n_2994,K13n2994,Fail,N/A,,
10849,13n_2995,13n_2995,K13n2995,Fail,N/A,,
10850,13n_2996,13n_2996,K13n2996,Success,N/A,,1
10851,13n_2997,13n_2997,K13n2997,Success,N/A,,1
10852,13n_2998,13n_2998,K13n2998,Fail,N/A,,
10853,13n_2999,13n_2999,K13n2999,Success,N/A,,1
10854,13n_3000,13n_3000,K13n3000,Fail,N/A,,
10855,13n_3001,13n_3001,K13n3001,Fail,N/A,,
10856,13n_3002,13n_3002,K13n3002,Success,N/A,,1
10857,13n_3003,13n_3003,K13n3003,Fail,N/A,,
10858,13n_3004,13n_3004,K13n3004,Fail,N/A,,
10859,13n_3005,13n_3005,K13n3005,Fail,N/A,,
10860,13n_3006,13n_3006,K13n3006,Success,N/A,,1
10861,13n_3007,13n_3007,K13n3007,Success,N/A,,1
10862,13n_3008,13n_3008,K13n3008,Success,N/A,,1
10863,13n_3009,13n_3009,K13n3009,Success,N/A,,1
10864,13n_3010,13n_3010,K13n3010,Fail,N/A,,
10865,13n_3011,13n_3011,K13n3011,Success,N/A,,1
10866,13n_3012,13n_3012,K13n3012,Success,N/A,,1
10867,13n_3013,13n_3013,K13n3013,Success,N/A,,1
10868,13n_3014,13n_3014,K13n3014,Success,N/A,,1
10869,13n_3015,13n_3015,K13n3015,Fail,N/A,,
10870,13n_3016,13n_3016,K13n3016,Success,N/A,,1
10871,13n_3017,13n_3017,K13n3017,Fail,N/A,,
10872,13n_3018,13n_3018,K13n3018,Fail,N/A,,
10873,13n_3019,13n_3019,K13n3019,Success,N/A,,1
10874,13n_3020,13n_3020,K13n3020,Fail,N/A,,
10875,13n_3021,13n_3021,K13n3021,Success,N/A,,1
10876,13n_3022,13n_3022,K13n3022,Success,N/A,,1
10877,13n_3023,13n_3023,K13n3023,Fail,N/A,,
10878,13n_3024,13n_3024,K13n3024,Success,N/A,,1
10879,13n_3025,13n_3025,K13n3025,Fail,N/A,,
10880,13n_3026,13n_3026,K13n3026,Success,N/A,,1
10881,13n_3027,13n_3027,K13n3027,Success,N/A,,1
10882,13n_3028,13n_3028,K13n3028,Success,N/A,,1
10883,13n_3029,13n_3029,K13n3029,Success,N/A,,1
10884,13n_3030,13n_3030,K13n3030,Success,N/A,,1
10885,13n_3031,13n_3031,K13n3031,Success,N/A,,1
10886,13n_3032,13n_3032,K13n3032,Success,N/A,,1
10887,13n_3033,13n_3033,K13n3033,Success,N/A,,1
10888,13n_3034,13n_3034,K13n3034,Fail,N/A,,
10889,13n_3035,13n_3035,K13n3035,Success,N/A,,1
10890,13n_3036,13n_3036,K13n3036,Success,N/A,,1
10891,13n_3037,13n_3037,K13n3037,Success,N/A,,1
10892,13n_3038,13n_3038,K13n3038,Fail,N/A,,
10893,13n_3039,13n_3039,K13n3039,Success,N/A,,1
10894,13n_3040,13n_3040,K13n3040,Success,N/A,,1
10895,13n_3041,13n_3041,K13n3041,Success,N/A,,1
10896,13n_3042,13n_3042,K13n3042,Success,N/A,,1
10897,13n_3043,13n_3043,K13n3043,Fail,N/A,,
10898,13n_3044,13n_3044,K13n3044,Success,N/A,,1
10899,13n_3045,13n_3045,K13n3045,Fail,N/A,,
10900,13n_3046,13n_3046,K13n3046,Fail,N/A,,
10901,13n_3047,13n_3047,K13n3047,Success,N/A,,1
10902,13n_3048,13n_3048,K13n3048,Fail,N/A,,
10903,13n_3049,13n_3049,K13n3049,Fail,N/A,,
10904,13n_3050,13n_3050,K13n3050,Success,N/A,,1
10905,13n_3051,13n_3051,K13n3051,Fail,N/A,,
10906,13n_3052,13n_3052,K13n3052,Success,N/A,,1
10907,13n_3053,13n_3053,K13n3053,Success,N/A,,1
10908,13n_3054,13n_3054,K13n3054,Success,N/A,,1
10909,13n_3055,13n_3055,K13n3055,Success,N/A,,1
10910,13n_3056,13n_3056,K13n3056,Fail,N/A,,
10911,13n_3057,13n_3057,K13n3057,Fail,N/A,,
10912,13n_3058,13n_3058,K13n3058,Success,N/A,,1
10913,13n_3059,13n_3059,K13n3059,Fail,N/A,,
10914,13n_3060,13n_3060,K13n3060,Fail,N/A,,
10915,13n_3061,13n_3061,K13n3061,Success,N/A,,1
10916,13n_3062,13n_3062,K13n3062,Success,N/A,,1
10917,13n_3063,13n_3063,K13n3063,Fail,N/A,,
10918,13n_3064,13n_3064,K13n3064,Success,N/A,,1
10919,13n_3065,13n_3065,K13n3065,Success,N/A,,1
10920,13n_3066,13n_3066,K13n3066,Success,N/A,,1
10921,13n_3067,13n_3067,K13n3067,Success,N/A,,1
10922,13n_3068,13n_3068,K13n3068,Fail,N/A,,
10923,13n_3069,13n_3069,K13n3069,Success,N/A,,1
10924,13n_3070,13n_3070,K13n3070,Success,N/A,,1
10925,13n_3071,13n_3071,K13n3071,Success,N/A,,1
10926,13n_3072,13n_3072,K13n3072,Fail,N/A,,
10927,13n_3073,13n_3073,K13n3073,Fail,N/A,,
10928,13n_3074,13n_3074,K13n3074,Success,N/A,,1
10929,13n_3075,13n_3075,K13n3075,Success,N/A,,1
